Code,Name,Market,Market_Value,產業別,Main_Type,Sub_Type,Issue_amount,相關產業
6442,光聖,市,20.6,通信網路業,Electronic,Communications,6.93,光通訊設備
6443,元晶,市,110,光電業,Electronic,Opto,37.9,"鋰電池材料,大功率鋰電池芯及模組及動力馬達零組件,電動汽機自行車,LED藍寶石晶圓及晶片,LED生產製程檢測設備及原物料,LED光源及磊晶,LED封裝及模組,LED燈具及應用,太陽能產業材料,太陽能產業矽晶圓及矽晶片,太陽能電池,太陽能電池模組,太陽能發電設備及系統及系統工程,太陽能電廠"
6449,鈺邦,市,39.4,電子零組件業,Electronic,Components,8.45,被動元件電容器
6451,訊芯-KY,市,99.2,半導體業,Electronic,Semi,10.7,下游IC封裝測試
6456,GIS-KY,市,414,光電業,Electronic,Opto,33.9,光電
6464,台數科,市,158,其他業,Others,Others,12.3,其他
6477,安集,市,33.2,光電業,Electronic,Opto,9.45,"太陽能電池模組,太陽能電廠"
6491,晶碩,市,136,生技醫療業,Biotech,Biotech,7,隱型眼鏡光學鏡片
6504,南六,市,173,其他業,Others,Others,7.26,"衛生用品,醫療耗材,紡織_織布"
6505,台塑化,市,7630,油電燃氣業,Traditional,Gas,953,"塑膠_原料,油電_加油站"
6515,穎崴,市,135,半導體業,Electronic,Semi,3.36,IC封裝測試生產製程及檢測設備
6525,捷敏-KY,市,71.4,半導體業,Electronic,Semi,12.9,下游IC封裝測試
6531,愛普,市,247,半導體業,Electronic,Semi,7.39,半導體_記憶體IC
6533,晶心科,市,63.1,半導體業,Electronic,Semi,4.27,半導體_IP及IC設計代工服務
6541,泰福-KY,市,104,生技醫療業,Biotech,Biotech,26.4,製藥原材料
6552,易華電,市,37.5,半導體業,Electronic,Semi,10,IC封裝測試基板
6558,興能高,市,29.7,其他電子業,Electronic,Others,8.69,能源元件電池芯
6573,虹揚-KY,市,12.1,半導體業,Electronic,Semi,8.05,其他IC及二極體製造
6579,研揚,市,101,電腦及週邊設備業,Electronic,Computers,14.8,"工業電腦,其他電腦及週邊設備"
6581,鋼聯,市,74.1,其他業,Others,Others,11.1,其他
6582,申豐,市,171,橡膠工業,Traditional,Rubber,10.5,橡膠_橡膠製品
6591,動力-KY,市,15.7,電腦及週邊設備業,Electronic,Computers,2.82,電腦散熱模組
6592,和潤企業,市,405,其他業,Others,Others,51.5,其他
6598,ABC-KY,市,84.8,生技醫療業,Biotech,Biotech,8.13,"生物檢測,醫療通路"
6605,帝寶,市,77.1,汽車工業,Traditional,Cars,16.6,汽車配件
6625,必應,市,14.1,其他業,Others,Others,3.94,流行音樂及文化內容產業
6641,基士德-KY,市,21.1,其他業,Others,Others,3.4,其他
6655,科定,市,33.8,其他業,Others,Others,7.56,其他
6666,羅麗芬-KY,市,47.9,生技醫療業,Biotech,Biotech,4.74,生技醫療
6668,中揚光,市,34,光電業,Electronic,Opto,6.84,光學鏡片頭
6669,緯穎,市,1128,電腦及週邊設備業,Electronic,Computers,17.5,伺服器
6670,復盛應用,市,223,其他業,Others,Others,13.1,高爾夫球具業
6671,三能-KY,市,22.7,其他業,Others,Others,6.08,其他
6672,騰輝電子-KY,市,49.4,電子零組件業,Electronic,Components,7.07,"銅箔基板,基板組裝加工及相關製造"
6674,鋐寶科技,市,17.2,通信網路業,Electronic,Communications,6.69,通信網路設備
6698,旭暉應材,市,26.2,其他電子業,Electronic,Others,6.64,其他電子
6706,惠特,市,94.7,光電業,Electronic,Opto,6.67,"IC及晶圓製造生產製程及檢測設備,LED生產製程檢測設備及原物料,PCB生產製程及檢測設備"
6715,嘉基,市,71.5,電子零組件業,Electronic,Components,5.7,電子零組件
6743,安普新,市,168,其他電子業,Electronic,Others,12.2,電子工業
6754,匯僑設計,市,29.4,其他業,Others,Others,6.6,其他
6756,威鋒電子,市,186,半導體業,Electronic,Semi,6.75,"消費性IC設計,電源管理IC設計,輸出入介面IC設計"
6768,志強-KY,市,149,其他業,Others,Others,19.6,其他
6776,展碁國際,市,40.3,電子通路業,Electronic,Distribution,8.16,"文化印刷業,環保潔能服務產業,農業科技業,特殊照明業"
6781,AES-KY,市,574,電子零組件業,Electronic,Components,8.54,電源供應器
8011,台通,市,18.7,通信網路業,Electronic,Communications,11.8,"通信網路元件,通信網路線材,光通訊設備"
8016,矽創,市,152,半導體業,Electronic,Semi,12,"半導體_LED驅動IC,消費性IC設計,電源管理IC設計,平面顯示器控制IC設計,影像感測IC設計"
8021,尖點,市,29.1,其他電子業,Electronic,Others,14.2,其他電子
8028,昇陽半導體,市,60,半導體業,Electronic,Semi,13.2,"晶圓製造,再生晶圓製造"
8033,雷虎,市,12,其他業,Others,Others,11.3,其他
8039,台虹,市,101,電子零組件業,Electronic,Components,20.9,銅箔基板
8046,南電,市,730,電子零組件業,Electronic,Components,64.6,IC載板製造
8070,長華*,市,124,電子通路業,Electronic,Distribution,63.9,"IC封裝測試導線架,LED生產製程檢測設備及原物料,LED燈具及應用,背光源及發光二極體,平面顯示器驅動IC"
8072,陞泰,市,24.4,電子通路業,Electronic,Distribution,8,消費性電子產品
8081,致新,市,128,半導體業,Electronic,Semi,8.62,電源管理IC設計
8101,華冠,市,13.7,通信網路業,Electronic,Communications,20.8,"無線通訊設備,平面顯示器其他零組件"
8103,瀚荃,市,23.4,電子零組件業,Electronic,Components,8.14,"連接器設計組裝及製造,電腦連接線"
8104,錸寶,市,30.1,光電業,Electronic,Opto,6.76,"平面顯示器面板,平面顯示器模組"
8105,凌巨,市,42,光電業,Electronic,Opto,44.2,"平面顯示器面板,平面顯示器模組,觸控面板感測器及製造"
8110,華東,市,47.7,半導體業,Electronic,Semi,50.6,下游IC封裝測試
8112,至上,市,110,電子通路業,Electronic,Distribution,37.8,IC通路
8114,振樺電,市,60.1,電腦及週邊設備業,Electronic,Computers,10.6,其他電腦及週邊設備
8131,福懋科,市,152,半導體業,Electronic,Semi,44.2,"下游IC封裝測試,IC模組"
8150,南茂,市,198,半導體業,Electronic,Semi,72.7,"平面顯示器控制IC設計,下游IC封裝測試"
8163,達方,市,104,電腦及週邊設備業,Electronic,Computers,28,平面顯示器其他零組件
8201,無敵,市,5.65,其他電子業,Electronic,Others,6.24,"消費性電子產品,軟體業"
8210,勤誠,市,103,電腦及週邊設備業,Electronic,Computers,12.1,電腦機殼
8213,志超,市,104,電子零組件業,Electronic,Components,27.1,IC載板製造
8215,明基材,市,66.4,光電業,Electronic,Opto,32.1,平面顯示器其他零組件
8222,寶一,市,9.12,電機機械,Traditional,Machinery,6.86,電機五金元件及零配件
8249,菱光,市,21,電子零組件業,Electronic,Components,12.7,"行動電話,數位相機"
8261,富鼎,市,28.1,半導體業,Electronic,Semi,8.13,"電源管理IC設計, MOSFET"
8271,宇瞻,市,34.6,半導體業,Electronic,Semi,10.1,"電腦記憶體,隨身碟及記憶卡及讀卡機,DRAM製造,Flash及ROM記憶體"
8341,日友,市,264,其他業,Others,Others,11.2,其他
8367,建新國際,市,20.7,航運業,Others,Shipping,8.11,"航運_貨櫃陸運倉儲,航運_貨運承攬"
8374,羅昇,市,25.1,電機機械,Traditional,Machinery,11.2,"手工具機,機電系統工程"
8404,百和興業-KY,市,86.7,紡織纖維,Traditional,Fabric,31.5,紡織_成衣及其它家居紡織類品
8411,福貞-KY,市,22.2,其他業,Others,Others,17.5,鋼鐵成品-金屬製品
8422,可寧衛,市,172,其他業,Others,Others,10.9,環保潔能服務產業
8427,基勝-KY,市,46.7,其他業,Others,Others,10.4,其他
8429,金麗-KY,市,16,貿易百貨業,Others,Department,18.6,"紡織_成衣及其它家居紡織類品,貿易百貨_製造商"
8442,威宏-KY,市,28.2,其他業,Others,Others,6,其他
8443,阿瘦,市,6.85,貿易百貨業,Others,Department,6.68,貿易百貨_零售通路
8454,富邦媒,市,945,電子商務,Electronic,E-Commerce,14,"網路零售,貿易百貨_代理經銷商"
8462,柏文,市,114,觀光事業,Others,Tourism,7.37,觀光_娛樂服務業
8463,潤泰材,市,54.5,其他業,Others,Others,15,"建材原料,營造上游工程,營造業,建設業,工程承攬,營造裝潢業,營造物業管理"
8464,億豐,市,971,其他業,Others,Others,29.3,其他
8466,美吉吉-KY,市,40.8,其他業,Others,Others,6.61,其他
8467,波力-KY,市,23.6,其他業,Others,Others,4.95,其他
8473,山林水,市,54.8,其他業,Others,Others,13.5,環保潔能服務產業
8478,東哥遊艇,市,57.2,其他業,Others,Others,9.09,其他
8480,泰昇-KY,市,45.8,其他業,Others,Others,3.93,其他
8481,政伸,市,44.8,其他業,Others,Others,6.66,其他
8482,商億-KY,市,116,其他業,Others,Others,11,其他
8488,吉源-KY,市,9.25,其他業,Others,Others,6.75,其他
8499,鼎炫-KY,市,66.4,其他業,Others,Others,5.13,其他
8926,台汽電,市,222,其他業,Others,Others,58.9,工程承攬
8940,新天地,市,6.7,觀光事業,Others,Tourism,6.75,觀光_餐飲連鎖
8996,高力,市,44.9,電機機械,Traditional,Machinery,8.94,電機油空壓元件
9103,美德醫療-DR,市,107,N及A,DR_Type,DR_Type,20.6,存託憑證
9105,泰金寶-DR,市,90.7,N及A,DR_Type,DR_Type,83.9,存託憑證
9110,越南控-DR,市,3.31,N及A,DR_Type,DR_Type,5.45,存託憑證
9136,巨騰-DR,市,22.6,N及A,DR_Type,DR_Type,16,存託憑證
9188,精熙-DR,市,5.47,N及A,DR_Type,DR_Type,8,存託憑證
9802,鈺齊-KY,市,188,其他業,Others,Others,17.5,其他
9902,台火,市,9.31,其他業,Others,Others,9.8,其他
9904,寶成,市,754,其他業,Others,Others,295,其他
9905,大華,市,64.2,其他業,Others,Others,30.5,其他
9906,欣巴巴,市,34.4,建材營造業,Traditional,Construction,8.33,建設業
9907,統一實,市,155,其他業,Others,Others,158,其他
9908,大台北,市,159,油電燃氣業,Traditional,Gas,51.6,油電_天然瓦斯
9910,豐泰,市,1508,其他業,Others,Others,88.2,貿易百貨_代理經銷商
9911,櫻花,市,103,其他業,Others,Others,22.1,建設業
9912,偉聯,市,4,電腦及週邊設備業,Electronic,Computers,5.38,"其他電腦及週邊設備,平面顯示器成品"
9914,美利達,市,698,其他業,Others,Others,29.9,"電動汽機自行車,休閒車業"
9917,中保科,市,383,其他業,Others,Others,45.1,其他
9918,欣天然,市,63.2,油電燃氣業,Traditional,Gas,18.1,油電_天然瓦斯
9919,康那香,市,78,其他業,Others,Others,19.5,衛生用品
9921,巨大,市,1018,其他業,Others,Others,37.5,其他
9924,福興,市,78.7,其他業,Others,Others,18.8,"鋼鐵成品-金屬製品,鋼鐵成品-模具"
9925,新保,市,140,其他業,Others,Others,38.7,其他
9926,新海,市,76.6,油電燃氣業,Traditional,Gas,18,油電_天然瓦斯
9927,泰銘,市,58.4,其他業,Others,Others,20.9,其他
9928,中視,市,7.16,其他業,Others,Others,15.1,廣播電視及電影產業
9929,秋雨,市,21.1,其他業,Others,Others,16.9,文化印刷業
9930,中聯資源,市,109,其他業,Others,Others,24.9,其他
9931,欣高,市,44.6,油電燃氣業,Traditional,Gas,11,油電_天然瓦斯
9933,中鼎,市,288,其他業,Others,Others,76.3,工程承攬
9934,成霖,市,51,其他業,Others,Others,35.7,其他
9935,慶豐富,市,54.8,其他業,Others,Others,17,其他
9937,全國,市,141,油電燃氣業,Traditional,Gas,30.9,油電_加油站
9938,百和,市,192,紡織纖維,Traditional,Fabric,29.8,紡織_成衣及其它家居紡織類品
9939,宏全,市,155,塑膠工業,Traditional,Plastic,28.8,塑膠_其他製品
9940,信義,市,208,其他業,Others,Others,73.7,其他
9941,裕融,市,289,其他業,Others,Others,30.2,其他
9942,茂順,市,52.8,其他業,Others,Others,8.32,汽車配件
9943,好樂迪,市,90,觀光事業,Others,Tourism,14.7,觀光_娛樂服務業
9944,新麗,市,24,紡織纖維,Traditional,Fabric,10.9,"紡織_織布,紡織_成衣及其它家居紡織類品"
9945,潤泰新,市,591,其他業,Others,Others,150,"營造上游工程,營造業,建設業,營造裝潢業,營造物業管理"
9946,三發地產,市,55,建材營造業,Traditional,Construction,30.1,建設業
9955,佳龍,市,18.8,其他業,Others,Others,10.3,環保潔能服務產業
9958,世紀鋼,市,260,鋼鐵工業,Traditional,Steel,21.1,工程承攬
910322,康師傅-DR,市,6.85,N及A,DR_Type,DR_Type,2.63,存託憑證
910861,神州-DR,市,12.5,N及A,DR_Type,DR_Type,2.38,存託憑證
911608,明輝-DR,市,6.47,N及A,DR_Type,DR_Type,3.42,存託憑證
911616,杜康-DR,市,5.97,N及A,DR_Type,DR_Type,13,存託憑證
911622,泰聚亨-DR,市,4.34,N及A,DR_Type,DR_Type,3,存託憑證
911868,同方友友-DR,市,5.96,N及A,DR_Type,DR_Type,14,LED發光二極體
912000,晨訊科-DR,市,17.3,N及A,DR_Type,DR_Type,15.9,存託憑證
912398,友佳-DR,市,8.91,N及A,DR_Type,DR_Type,6.17,存託憑證
1240,茂生農經,櫃,20.4,食品工業,Traditional,Food,3.5,食品_原物料
1258,其祥-KY,櫃,4.62,食品工業,Traditional,Food,3.68,"食品_原物料,食品_加工"
1259,安心,櫃,21.5,觀光事業,Others,Tourism,3.24,觀光_餐飲連鎖
1264,德麥,櫃,73.5,食品工業,Traditional,Food,3.37,食品_原物料
1268,漢來美食,櫃,47.3,觀光事業,Others,Tourism,3.77,觀光_餐飲連鎖
1336,台翰,櫃,12.6,電子零組件業,Electronic,Components,7.71,"通信網路機殼,電腦模具,平面顯示器其他零組件"
1565,精華,櫃,143,生技醫療業,Biotech,Biotech,5.04,隱型眼鏡光學鏡片
1569,濱川,櫃,29.5,電腦及週邊設備業,Electronic,Computers,11.6,電腦機殼
1570,力肯,櫃,6.62,電機機械,Traditional,Machinery,5.15,手工具機
1580,新麥,櫃,38.2,電機機械,Traditional,Machinery,5.02,專用機械
1584,精剛,櫃,7.34,其他業,Others,Others,8.25,其他
1586,和勤,櫃,32.7,電機機械,Traditional,Machinery,8.39,"電腦模具,機械設備之沖壓零組件,車用機械傳動設備及零配件"
1591,駿吉-KY,櫃,5.37,電機機械,Traditional,Machinery,3.32,電機五金元件及零配件
1593,祺驊,櫃,18.2,生技醫療業,Biotech,Biotech,3.19,醫療器材料
1595,川寶,櫃,14.2,電子零組件業,Electronic,Components,4.71,"IC封裝測試生產製程及檢測設備,PCB生產製程及檢測設備,平面顯示器生產製程及檢測設備"
1599,宏佳騰,櫃,23.2,電機機械,Traditional,Machinery,7.71,"電動汽機自行車,休閒車業"
1742,台蠟,櫃,15.3,化學工業,Traditional,Chemical,7.16,"太陽能發電設備及系統及系統工程,IC及晶圓製造化學品"
1752,南光,櫃,39.6,生技醫療業,Biotech,Biotech,10.1,中西藥製劑
1777,生泰,櫃,22.4,生技醫療業,Biotech,Biotech,3.01,中西藥原料藥
1781,合世,櫃,12.6,生技醫療業,Biotech,Biotech,4.74,體溫血壓計
1784,訊聯,櫃,19.2,生技醫療業,Biotech,Biotech,4.96,再生醫療產業
1785,光洋科,櫃,205,其他電子業,Electronic,Others,49.8,"IC及晶圓製造化學品,太陽能產業材料,PCB生產製程及檢測設備,被動元件上游材料,電腦硬碟機,平面顯示器化學品用料,觸控面板其他原材料,汽車配件,環保潔能服務產業"
1788,杏昌,櫃,39.1,生技醫療業,Biotech,Biotech,3.62,"藥品代理銷售及通路,醫療器材代理,保健食品代理銷售及通路"
1796,金穎生技,櫃,5.86,食品工業,Traditional,Food,2.79,"食品生技原料,食品生技加工製成品,保健食品代理銷售及通路"
1799,易威,櫃,23.1,生技醫療業,Biotech,Biotech,13.9,"中西藥製劑,體溫血壓計"
1813,寶利徠,櫃,8.84,生技醫療業,Biotech,Biotech,4.66,隱型眼鏡光學鏡片
1815,富喬,櫃,41.8,電子零組件業,Electronic,Components,42.3,PCB材料
2035,唐榮,櫃,133,鋼鐵工業,Traditional,Steel,35,原料不鏽鋼胚
2061,風青,櫃,6.39,電器電纜,Traditional,Cable,5.87,"通信網路線材,光通訊設備"
2063,世鎧,櫃,14.1,鋼鐵工業,Traditional,Steel,4.5,"不鏽鋼板鋼棒,鋼鐵成品-螺絲螺帽"
2064,晉椿,櫃,8.26,鋼鐵工業,Traditional,Steel,6.96,"盤元,不鏽鋼板鋼棒"
2065,世豐,櫃,14.8,鋼鐵工業,Traditional,Steel,4.16,鋼鐵成品-螺絲螺帽
2066,世德,櫃,18.2,電機機械,Traditional,Machinery,3.65,"電機五金元件及零配件,機械設備之沖壓零組件,車用機械傳動設備及零配件"
2067,嘉鋼,櫃,4.3,電機機械,Traditional,Machinery,4.51,"電機鋼鑄鐵元件,電機金屬加工處理"
2070,精湛,櫃,9.16,電機機械,Traditional,Machinery,3.58,專用機械
2221,大甲,櫃,9.65,其他業,Others,Others,4.23,鋼鐵成品-金屬製品
2230,泰茂,櫃,5.65,電機機械,Traditional,Machinery,3.99,車用機械傳動設備及零配件
2235,謚源,櫃,15.6,電機機械,Traditional,Machinery,3.59,"車用機械傳動設備及零配件,汽車配件"
2596,綠意,櫃,21.2,建材營造業,Traditional,Construction,10,建設業
2640,大車隊,櫃,44.8,其他業,Others,Others,5.64,交易媒合
2641,正德,櫃,11.7,航運業,Others,Shipping,15.3,航運_散裝航運
2643,捷迅,櫃,14.6,航運業,Others,Shipping,3,航運_貨運承攬
2718,晶悅,櫃,9.03,觀光事業,Others,Tourism,4.26,觀光_旅館服務業
2719,燦星旅,櫃,3.58,觀光事業,Others,Tourism,1.83,觀光_旅遊服務業
2724,富驛-KY,櫃,2.69,觀光事業,Others,Tourism,6.82,觀光_旅館服務業
2726,雅茗-KY,櫃,22.3,觀光事業,Others,Tourism,3.66,觀光_餐飲連鎖
2729,瓦城,櫃,52.5,觀光事業,Others,Tourism,2.33,觀光_餐飲連鎖
2732,六角,櫃,47.4,觀光事業,Others,Tourism,4.07,觀光_餐飲連鎖
2734,易飛網,櫃,3.18,觀光事業,Others,Tourism,3.03,觀光_旅遊服務業
2736,高野,櫃,6.37,觀光事業,Others,Tourism,4.9,觀光_旅館服務業
2740,天蔥,櫃,2.34,觀光事業,Others,Tourism,1.3,觀光_餐飲連鎖
2743,山富,櫃,4.64,觀光事業,Others,Tourism,3.2,觀光_旅遊服務業
2745,五福,櫃,4.43,觀光事業,Others,Tourism,2.93,觀光_旅遊服務業
2752,豆府,櫃,37.3,觀光事業,Others,Tourism,2.25,觀光_餐飲連鎖
2754,亞洲藏壽司,櫃,36.2,觀光事業,Others,Tourism,4.5,觀光_餐飲連鎖
2755,揚秦,櫃,10.6,觀光事業,Others,Tourism,2,觀光_餐飲連鎖
2916,滿心,櫃,8.71,貿易百貨業,Others,Department,5.46,紡織_成衣及其它家居紡織類品
2924,東凌-KY,櫃,6.17,貿易百貨業,Others,Department,3.28,"貿易百貨_製造商,貿易百貨_零售通路"
2926,誠品生活,櫃,36.7,文化創意業,Others,Culture,4.74,"貿易百貨_代理經銷商,貿易百貨_零售通路,創意生活產業"
2928,紅馬-KY,櫃,14,觀光事業,Others,Tourism,4.73,觀光
2937,集雅社,櫃,9.92,貿易百貨業,Others,Department,3.29,貿易百貨_零售通路
3064,泰偉,櫃,6.55,文化創意業,Others,Gaming,2.67,線上遊戲設計開發
3066,李洲,櫃,6.11,光電業,Electronic,Opto,8.31,"LED封裝及模組,LED燈具及應用"
3067,全域,櫃,7.97,其他電子業,Electronic,Others,2.9,消費性電子產品
3071,協禧,櫃,24.8,電腦及週邊設備業,Electronic,Computers,11,電腦散熱模組
3073,天方能源,櫃,4.45,半導體業,Electronic,Semi,1.71,"消費性IC設計,太陽能發電設備及系統及系統工程"
3078,僑威,櫃,90.6,電子零組件業,Electronic,Components,22.7,電腦電源供應器
3081,聯亞,櫃,213,通信網路業,Electronic,Communications,9.09,通信網路元件
3083,網龍,櫃,42.1,文化創意業,Others,Gaming,8.61,"線上遊戲設計開發,線上遊戲營運發行"
3085,新零售,櫃,2.37,電子商務,Electronic,E-Commerce,3.1,"交易媒合,網路零售"
3086,華義,櫃,2.78,文化創意業,Others,Gaming,1.34,"線上遊戲設計開發,線上遊戲營運發行,數位內容產業"
3088,艾訊,櫃,41.4,電腦及週邊設備業,Electronic,Computers,8.24,"工業電腦,其他電腦及週邊設備,觸控面板成品"
3089,元炬,櫃,12.6,電子零組件業,Electronic,Components,6.01,"太陽能發電設備及系統及系統工程,被動元件上游材料"
3093,港建,櫃,12.1,其他電子業,Electronic,Others,3.63,"IC封裝測試生產製程及檢測設備,PCB生產製程及檢測設備"
3095,及成,櫃,4.6,通信網路業,Electronic,Communications,10.9,"通信網路機殼,電腦機殼,電腦模具"
3105,穩懋,櫃,1179,半導體業,Electronic,Semi,42.4,晶圓製造
3114,好德,櫃,10.8,電子零組件業,Electronic,Components,5.91,"IC及晶圓製造生產製程及檢測設備,LED生產製程檢測設備及原物料,IC載板製造,連接器設計組裝及製造,電腦連接線"
3115,寶島極,櫃,7.76,電子零組件業,Electronic,Components,4.37,IC載板製造
3118,進階,櫃,9.8,生技醫療業,Biotech,Biotech,3.25,"中西藥製劑,醫療器材代理,食品生技加工製成品,再生醫療產業"
3122,笙泉,櫃,4.4,半導體業,Electronic,Semi,3.83,半導體_微控制器IC
3128,昇銳,櫃,5.4,光電業,Electronic,Opto,4.2,"電腦磁碟儲存系統,安全監控系統,平面顯示器成品,汽車配件"
3131,弘塑,櫃,104,其他電子業,Electronic,Others,2.92,IC封裝測試生產製程及檢測設備
3141,晶宏,櫃,18.9,半導體業,Electronic,Semi,6.55,平面顯示器控制IC設計
3144,新揚科,櫃,25.6,電子零組件業,Electronic,Components,10.1,銅箔基板
3147,大綜,櫃,9.9,資訊服務業,Electronic,Service,3.4,"伺服器,系統整合服務,資訊通路經銷"
3152,璟德,櫃,255,通信網路業,Electronic,Communications,6.9,"通信網路元件,通信網路設備,無線通訊設備"
3162,精確,櫃,16.7,電機機械,Traditional,Machinery,12.7,"休閒車業,醫療器材料,其他電腦及週邊設備,金屬加工用機械,汽車配件"
3163,波若威,櫃,47.4,通信網路業,Electronic,Communications,7.53,光通訊設備
3169,亞信,櫃,17.4,半導體業,Electronic,Semi,4.96,"網路通訊IC設計,通信網路IC晶片,電腦網路卡"
3171,新洲,櫃,12.7,塑膠工業,Traditional,Plastic,5.92,塑膠_製成品
3176,基亞,櫃,90.6,生技醫療業,Biotech,Biotech,13.9,"製藥原材料,中西藥製劑,藥品代理銷售及通路,生物檢測"
3178,公準,櫃,21.8,電機機械,Traditional,Machinery,4.5,IC及晶圓製造生產製程及檢測設備
3188,鑫龍騰,櫃,16.5,建材營造業,Traditional,Construction,12,建設業
3191,和進,櫃,22.2,電子零組件業,Electronic,Components,5.72,電子零組件
3202,樺晟,櫃,30,電子零組件業,Electronic,Components,11.7,電腦連接線
3205,佰研,櫃,11.5,生技醫療業,Biotech,Biotech,3.28,"中西藥製劑,保健食品代理銷售及通路"
3206,志豐,櫃,15.6,電子零組件業,Electronic,Components,5.39,"行動電話,消費性電子產品"
3207,耀勝,櫃,4.4,電子零組件業,Electronic,Components,4.38,被動元件電感器
3211,順達,櫃,115,電腦及週邊設備業,Electronic,Computers,14.7,"能源元件電池模組,電腦電池"
3213,茂訊,櫃,26.7,電腦及週邊設備業,Electronic,Computers,5.87,"筆記型電腦,桌上型電腦,工業電腦,精簡型電腦"
3217,優群,櫃,91.9,電子零組件業,Electronic,Components,9.01,"連接器設計組裝及製造,電腦硬碟機"
3218,大學光,櫃,202,生技醫療業,Biotech,Biotech,7.61,"醫療器材代理,醫療通路"
3219,倚強科,櫃,13.8,半導體業,Electronic,Semi,3.5,IC封裝測試生產製程及檢測設備
3221,台嘉碩,櫃,22.8,通信網路業,Electronic,Communications,10.2,"被動元件上游材料,通信網路元件"
3224,三顧,櫃,28.1,電子通路業,Electronic,Distribution,5.8,"IC通路,再生醫療產業"
3226,至寶電,櫃,35.3,電機機械,Traditional,Machinery,6.44,車用機械傳動設備及零配件
3227,原相,櫃,235,半導體業,Electronic,Semi,14,影像感測IC設計
3228,金麗科,櫃,62.4,半導體業,Electronic,Semi,6.78,"半導體_微控制器IC,半導體_IP及IC設計代工服務"
3230,錦明,櫃,7.76,光電業,Electronic,Opto,10.8,"電腦機殼,機構樞紐"
3232,昱捷,櫃,6.4,電子通路業,Electronic,Distribution,3.66,IC通路
3234,光環,櫃,28.5,通信網路業,Electronic,Communications,7.6,"其他IC及二極體製造,通信網路元件,光通訊設備"
3236,千如,櫃,18.4,電子零組件業,Electronic,Components,9.29,被動元件電感器
3252,海灣,櫃,8.53,觀光事業,Others,Tourism,5.02,"觀光_旅館服務業,建設業"
3259,鑫創,櫃,25.6,半導體業,Electronic,Semi,6.47,半導體_記憶體IC
3260,威剛,櫃,120,半導體業,Electronic,Semi,22.8,"IC模組,LED燈具及應用,通信網路記憶體,電腦記憶體,隨身碟及記憶卡及讀卡機"
3264,欣銓,櫃,151,半導體業,Electronic,Semi,49,下游IC封裝測試
3265,台星科,櫃,30.7,半導體業,Electronic,Semi,13.6,下游IC封裝測試
3268,海德威,櫃,5.01,半導體業,Electronic,Semi,3.34,消費性IC設計
3272,東碩,櫃,30.4,電腦及週邊設備業,Electronic,Computers,5.23,"電腦輸出入模組及介面卡,其他電腦及週邊設備,隨身碟、記憶卡讀卡機,多功能視訊卡,電腦連接線"
3276,宇環,櫃,6.43,電子零組件業,Electronic,Components,6.97,IC載板製造
3284,太普高,櫃,6.21,其他業,Others,Others,5.6,文化印刷業
3285,微端,櫃,9.97,其他電子業,Electronic,Others,4.41,其他電腦及週邊設備
3287,廣寰科,櫃,11,電腦及週邊設備業,Electronic,Computers,4.4,多功能視訊卡
3288,點晶,櫃,2.33,半導體業,Electronic,Semi,2.27,半導體_LED驅動IC
3289,宜特,櫃,50.8,其他電子業,Electronic,Others,9.36,IC封測
3290,東浦,櫃,13.5,電子零組件業,Electronic,Components,9.95,"通信網路機殼,汽車配件"
3293,鈊象,櫃,535,文化創意業,Others,Gaming,7.05,"線上遊戲設計開發,線上遊戲營運發行"
3294,英濟,櫃,19.9,電子零組件業,Electronic,Components,13.2,"通信網路機殼,電腦機殼,其他電腦及週邊設備,電腦模具,平面顯示器其他零組件"
3297,杭特,櫃,4.46,光電業,Electronic,Opto,3.68,安全監控系統
3303,岱稜,櫃,21.6,其他電子業,Electronic,Others,9.61,"醫療器材料,觸控面板其他原材料"
3306,鼎天,櫃,9.01,通信網路業,Electronic,Communications,5.06,無線通訊設備
3310,佳穎,櫃,15,電子零組件業,Electronic,Components,5.02,"連接器材料,建設業"
3313,斐成,櫃,11.8,食品工業,Traditional,Food,9.88,食品_原物料
3317,尼克森,櫃,23.1,半導體業,Electronic,Semi,6.13,電源管理IC設計
3322,建舜電,櫃,7.54,電子零組件業,Electronic,Components,9.67,"連接器設計組裝及製造,隨身碟、記憶卡讀卡機"
3323,加百裕,櫃,32.9,電腦及週邊設備業,Electronic,Computers,8.33,"能源元件電池模組,電腦電池"
3324,雙鴻,櫃,193,其他電子業,Electronic,Others,8.74,電腦散熱模組
3325,旭品,櫃,21.3,電腦及週邊設備業,Electronic,Computers,7.46,"電腦機殼,電腦電源供應器"
3332,幸康,櫃,15.9,電子零組件業,Electronic,Components,4.81,電腦電源供應器
3339,泰谷,櫃,2.99,光電業,Electronic,Opto,9.62,LED光源及磊晶
3354,律勝,櫃,8.62,電子零組件業,Electronic,Components,7.01,銅箔基板
3357,臺慶科,櫃,154,電子零組件業,Electronic,Components,10.3,"被動元件上游材料,被動元件電感器"
3360,尚立,櫃,9.76,電子通路業,Electronic,Distribution,6.87,"IC模組,IC通路"
3362,先進光,櫃,36.2,光電業,Electronic,Opto,11.2,光學鏡片頭
3363,上詮,櫃,23.3,通信網路業,Electronic,Communications,9.06,光通訊設備
3372,典範,櫃,15.1,半導體業,Electronic,Semi,17.2,下游IC封裝測試
3373,熱映,櫃,35.6,其他電子業,Electronic,Others,4.33,體溫血壓計
